CID,CIDint,IDSURVEY,TYPE,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_COLOR,HOST_COLOR_ERR,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,mB_corr,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITPROB,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,MU,MUERR_FINAL,PROBCC_BEAMS,biasCor_mu,biasCor_muCOVSCALE,biasCor_muCOVADD
1922405,1922405,10,0,0.51671,0.00100,0.51619,0.00100,0.51619,0.00182,0.00,300.00,0.01,0.5167,0.001,55.197219999999994,-28.663994,1.006,1.37,9.62,0.02,0.38,-999.00,58100.3320,0.6574,0.8570,0.4702,-0.0308,0.0464,22.9328,0.0499,23.1343,1.2047E-05,5.5368E-07,0.0034,-0.0000,-0.0000,34,0.4844,0.9999,0.9717,1.0000,0.9999,1.0000,42.4575,0.1669,0.0000,0.0137,1.0000,0.0035
1923060,1923060,10,1,0.38361,0.00100,0.38247,0.00100,0.38247,0.00171,0.00,300.00,0.02,0.3836,0.001,34.833240999999994,-5.172078,2.414,2.17,10.30,0.01,0.53,-999.00,58103.0547,0.3640,0.2968,0.3542,0.0279,0.0314,22.0573,0.0360,22.0947,2.6981E-05,8.9485E-07,0.0039,-0.0000,-0.0000,20,0.5720,0.9835,0.9967,1.0000,0.9999,1.0000,41.4179,0.1365,0.0000,-0.0578,1.0000,0.0094
1923155,1923155,10,101,0.39257,0.00100,0.39201,0.00100,0.39201,0.00171,0.00,300.00,0.01,0.3926,0.001,51.865753000000005,-28.515875,0.399,0.47,9.44,0.01,0.41,-999.00,58109.4219,0.2240,0.7556,0.2298,0.1978,0.0266,22.9013,0.0326,22.2371,1.2402E-05,3.7250E-07,0.0018,-0.0000,-0.0000,26,0.8887,0.8798,0.8922,0.9990,0.9914,0.9995,41.5603,0.2488,0.0000,0.1502,1.0000,0.0540
1923415,1923415,10,0,0.36255,0.00100,0.36161,0.00100,0.36161,0.00169,0.00,300.00,0.06,0.3625,0.001,43.703831,-0.11251199999999999,0.858,1.07,9.27,0.02,0.35,-999.00,58103.6602,0.3296,-0.2912,0.4218,0.0768,0.0292,22.1921,0.0397,21.9409,2.3831E-05,8.7076E-07,0.0052,-0.0000,-0.0000,26,0.2708,0.9937,0.9070,0.9997,0.9997,0.9952,41.2641,0.1907,0.0001,-0.0538,1.0000,0.0261
1924089,1924089,10,0,0.46418,0.00100,0.46299,0.00100,0.46299,0.00177,0.00,300.00,0.02,0.4642,0.001,35.111511,-6.761767,0.473,0.39,10.35,0.03,1.35,-999.00,58111.7734,0.5109,0.5168,0.4580,0.0112,0.0408,22.6212,0.0425,22.7473,1.6052E-05,6.2858E-07,0.0046,-0.0000,-0.0000,20,0.7969,0.9998,0.9470,1.0000,0.9997,1.0000,42.0705,0.1135,0.0000,-0.0592,0.7440,0.0000
1924103,1924103,10,0,0.46499,0.00100,0.46380,0.00100,0.46380,0.00177,0.00,300.00,0.02,0.465,0.001,35.111195,-7.163266,0.561,0.43,10.81,0.01,0.84,-999.00,58111.9531,0.5847,0.0824,0.5175,-0.0121,0.0468,22.6903,0.0473,22.8198,1.5063E-05,6.5689E-07,0.0049,-0.0000,-0.0000,20,0.4949,0.9998,0.9860,1.0000,0.9993,1.0000,42.1430,0.1271,0.0000,-0.0598,0.7140,0.0000
1924188,1924188,10,0,1.04215,0.00100,1.04136,0.00100,1.04136,0.00227,0.00,300.00,0.01,1.0422,0.001,53.142681,-27.652034999999998,0.286,0.29,11.54,0.03,1.29,-999.00,58114.1328,0.9047,-0.1916,0.6973,0.0615,0.1085,24.3718,0.0687,24.5697,3.2011E-06,2.0246E-07,0.0152,-0.0000,0.0000,16,0.8243,0.5215,0.9975,1.0000,0.9904,0.9710,43.8929,0.1500,0.0010,-0.4016,0.1480,0.0000
1925122,1925122,10,0,0.38377,0.00100,0.38274,0.00100,0.38274,0.00171,0.00,300.00,0.03,0.3838,0.001,40.604763,-0.707202,0.37,0.50,9.74,0.02,0.60,-999.00,58109.0469,0.6226,-0.8719,0.5948,0.1508,0.0544,22.9548,0.0615,22.4517,1.1806E-05,6.6820E-07,0.0076,-0.0000,-0.0000,20,0.3496,0.5391,0.9090,0.9942,0.9984,0.9997,41.7749,0.2334,0.0000,-0.1260,1.0000,0.0305
1927203,1927203,10,0,0.68132,0.00100,0.68069,0.00100,0.68069,0.00196,0.00,300.00,0.01,0.6813,0.001,54.053375,-26.959590999999996,0.286,0.42,10.28,0.02,1.03,-999.00,58111.0469,0.9069,0.0510,0.8372,0.1240,0.0721,23.6344,0.0708,23.7482,6.3131E-06,4.1175E-07,0.0149,-0.0000,-0.0000,26,0.1367,0.7995,0.9305,0.9737,0.9899,0.6108,43.0714,0.1501,0.0100,-0.4735,0.3460,0.0000
1927242,1927242,10,1,0.24666,0.00100,0.24576,0.00100,0.24576,0.00160,0.00,300.00,0.01,0.2467,0.001,10.182544,-43.409958,1.405,0.27,11.05,0.02,1.68,-999.00,58107.0000,0.3645,-2.4009,0.3313,-0.0217,0.0284,21.6032,0.0325,21.3592,4.0994E-05,1.2284E-06,0.0022,-0.0000,-0.0000,19,0.1578,0.9998,0.8893,1.0000,0.9999,1.0000,40.6824,0.1261,0.0000,-0.0557,1.0000,0.0066
1927254,1927254,10,0,0.58150,0.00100,0.58091,0.00100,0.58091,0.00187,0.00,300.00,0.01,0.5815,0.001,53.746262,-28.379322,0.186,0.25,10.02,0.01,0.49,-999.00,58104.7031,1.1011,-0.1741,0.6881,0.0530,0.0763,23.6481,0.0724,23.6947,6.2339E-06,4.1549E-07,0.0083,-0.0000,-0.0000,33,0.6011,0.9999,0.9810,1.0000,0.9999,0.9993,43.0179,0.1909,0.0001,-0.2212,0.5980,0.0000
1928108,1928108,10,0,0.65210,0.00100,0.65080,0.00100,0.65080,0.00193,0.00,300.00,0.02,0.6521,0.001,37.023071,-5.0166059999999995,0.588,0.70,9.54,0.05,0.00,-999.00,58109.3867,1.0032,0.8692,0.7975,0.0297,0.0630,24.4810,0.0587,24.5457,2.8947E-06,1.5653E-07,0.0138,-0.0000,-0.0000,20,0.2901,0.0000,0.9757,0.0000,0.0001,0.0000,43.8689,258.0736,1.0000,-0.0363,1.0000,0.0154
1928157,1928157,10,0,0.54505,0.00100,0.54379,0.00100,0.54379,0.00184,0.00,300.00,0.02,0.5451,0.001,35.089481,-5.697279,1.354,1.39,10.38,0.01,0.43,-999.00,58112.4609,0.5230,-1.2094,0.4509,-0.0152,0.0446,23.1778,0.0419,23.2413,9.6132E-06,3.7097E-07,0.0036,-0.0000,-0.0000,43,0.4154,0.9955,0.9355,1.0000,0.9996,1.0000,42.5645,0.1040,0.0000,-0.1919,0.5000,0.0000
1929022,1929022,10,0,0.75420,0.00100,0.75356,0.00100,0.75356,0.00202,0.00,300.00,0.01,0.7542,0.001,54.777885,-26.572632000000002,1.163,1.36,10.83,0.05,1.12,-999.00,58096.8633,1.1861,0.0584,0.8971,-0.0563,0.0822,23.8284,0.0787,24.1815,5.2799E-06,3.8284E-07,0.0219,-0.0000,-0.0000,34,0.7556,0.9989,0.9960,1.0000,0.9998,0.9998,43.5047,0.1482,0.0000,-0.1492,0.2490,0.0000
1929024,1929024,10,1,0.31613,0.00100,0.31564,0.00100,0.31564,0.00165,0.00,300.00,0.01,0.3161,0.001,53.818714,-27.822989,1.206,1.05,9.89,0.01,0.72,-999.00,58111.8594,0.3348,0.5663,0.2952,0.0805,0.0414,22.0220,0.0545,21.8147,2.7874E-05,1.3983E-06,0.0044,-0.0000,-0.0000,23,0.9716,0.9998,0.8596,0.9999,0.9999,1.0000,41.1379,0.2124,0.0000,0.0287,1.0000,0.0345
1929034,1929034,10,101,0.60889,0.00100,0.60827,0.00100,0.60827,0.00189,0.00,300.00,0.01,0.6089,0.001,53.499534999999995,-26.843451,0.247,0.27,10.95,0.04,1.51,-999.00,58107.4375,0.8826,-0.2281,0.6959,0.2727,0.0636,23.4914,0.0616,23.2878,7.2016E-06,4.0862E-07,0.0023,-0.0000,-0.0000,29,0.7633,0.8535,0.5342,0.9985,0.9658,0.1055,42.6110,0.1849,0.1791,-0.6645,0.5330,0.0000
1929063,1929063,10,0,0.22300,0.00100,0.22210,0.00100,0.22211,0.00158,0.00,300.00,0.01,0.223,0.001,8.10228,-43.557808,0.683,0.63,9.77,0.01,0.87,-999.00,58116.5195,0.2351,-0.6687,0.3210,0.0547,0.0266,21.1291,0.0374,20.8631,6.3442E-05,2.1874E-06,0.0052,-0.0000,-0.0000,16,0.5379,0.9998,0.8773,1.0000,0.9999,1.0000,40.1863,0.1679,0.0000,-0.0310,1.0000,0.0228
1929216,1929216,10,1,0.33695,0.00100,0.33584,0.00100,0.33584,0.00167,0.00,300.00,0.02,0.337,0.001,34.725739000000004,-4.049246,1.112,1.17,10.02,0.01,0.61,-999.00,58118.2969,0.4543,1.5013,0.5419,0.0937,0.0285,22.0217,0.0408,21.9750,2.7883E-05,1.0487E-06,0.0081,-0.0000,-0.0000,20,0.7160,0.9927,0.7117,1.0000,0.9999,1.0000,41.2982,0.1746,0.0000,0.0148,1.0000,0.0192
1933035,1933035,10,0,0.34204,0.00100,0.34105,0.00100,0.34105,0.00167,0.00,300.00,0.01,0.342,0.001,8.857163,-42.933696999999995,0.225,0.27,10.64,0.04,1.63,-999.00,58117.9883,0.7153,-0.7951,0.8489,0.1547,0.0671,22.7592,0.0884,22.3019,1.4136E-05,1.1515E-06,0.0324,-0.0000,-0.0000,16,0.5044,0.9232,0.3878,0.4359,0.7233,0.3469,41.6251,0.2431,0.1017,-0.1343,1.0000,0.0272
1933168,1933168,10,0,0.43547,0.00100,0.43495,0.00100,0.43495,0.00175,0.00,300.00,0.01,0.4355,0.001,54.591236,-28.0464,4.728,2.13,11.22,0.11,1.49,-999.00,58119.0781,0.3960,-0.8617,0.3587,-0.0149,0.0437,22.3190,0.0532,22.3415,2.1204E-05,1.0387E-06,0.0048,-0.0000,-0.0000,23,0.3806,0.9744,0.9830,1.0000,0.9996,1.0000,41.6647,0.1277,0.0000,-0.0958,0.9960,0.0000
1933196,1933196,10,0,0.75074,0.00100,0.75011,0.00100,0.75011,0.00202,0.00,300.00,0.01,0.7507,0.001,54.314251,-29.233371999999996,0.483,0.49,10.59,0.02,1.02,-999.00,58115.6094,0.9712,-1.2970,0.7692,-0.0726,0.0681,23.5341,0.0621,23.8024,6.9238E-06,3.9626E-07,0.0171,-0.0000,-0.0000,28,0.8779,0.8657,0.9760,0.9926,0.9991,0.6025,43.1256,0.1240,0.0327,-0.2317,0.2580,0.0000
1933258,1933258,10,0,0.69090,0.00100,0.68972,0.00100,0.68972,0.00196,0.00,300.00,0.06,0.6909,0.001,43.30315,-0.34566199999999997,0.644,0.76,10.94,0.05,1.54,-999.00,58116.1367,1.0000,-2.5842,0.6301,-0.1234,0.0863,23.4501,0.0604,23.6397,7.4814E-06,4.1646E-07,0.0134,-0.0000,-0.0000,20,0.5578,0.9906,0.9590,1.0000,0.9992,1.0000,42.9629,0.1484,0.0000,-0.2020,0.2680,0.0000
1934253,1934253,10,101,0.53800,0.00100,0.53739,0.00100,0.53739,0.00183,0.00,300.00,0.01,0.538,0.001,52.328812,-28.770034999999996,0.437,0.78,8.49,0.03,0.12,-999.00,58122.8867,0.3186,0.3236,0.2392,0.0089,0.0268,23.0595,0.0277,23.0883,1.0720E-05,2.7326E-07,0.0018,-0.0000,-0.0000,20,0.2816,0.9997,1.0000,1.0000,0.9996,1.0000,42.4115,0.1580,0.0000,-0.0232,1.0000,0.0158
1934353,1934353,10,0,0.51441,0.00100,0.51315,0.00100,0.51314,0.00181,0.00,300.00,0.02,0.5144,0.001,34.403343,-4.3576,0.472,0.57,9.15,0.04,0.16,-999.00,58115.5781,0.8952,-1.6080,0.9719,0.1872,0.1125,23.0200,0.1340,22.6425,1.1117E-05,1.3723E-06,0.0121,-0.0000,-0.0000,10,0.7712,0.1439,0.6485,0.9962,0.9983,0.9923,41.9657,0.2820,0.0004,-0.4836,1.0120,0.0000
1936125,1936125,10,0,0.89603,0.00100,0.89530,0.00100,0.89530,0.00214,0.00,300.00,0.01,0.896,0.001,52.9548,-28.323393,0.253,0.37,10.76,0.02,1.20,-999.00,58117.9102,0.6474,-0.9750,0.4889,-0.1761,0.0969,23.9721,0.0425,24.1340,4.6254E-06,1.8105E-07,0.0088,-0.0000,-0.0000,15,0.7128,0.9527,0.9555,1.0000,0.9962,0.9999,43.4572,0.1718,0.0000,0.2491,0.3090,0.0000
1936171,1936171,10,0,0.47389,0.00100,0.47336,0.00100,0.47336,0.00178,0.00,300.00,0.01,0.4739,0.001,54.335392000000006,-28.637262,0.849,0.79,10.97,0.01,1.04,-999.00,58115.8672,0.5005,-1.7443,0.5924,0.0987,0.0557,22.8633,0.0657,22.5959,1.2844E-05,7.7745E-07,0.0101,-0.0000,-0.0000,25,0.9373,0.9949,0.9758,1.0000,0.9999,1.0000,41.9191,0.1697,0.0000,-0.3023,1.0000,0.0025
1936215,1936215,10,0,0.61124,0.00100,0.61011,0.00100,0.61011,0.00190,0.00,300.00,0.07,0.6112,0.001,43.189423,0.600162,0.652,0.74,9.25,0.06,0.23,-999.00,58117.2422,0.8250,0.3605,0.8624,-0.0896,0.0565,23.0887,0.0554,23.3636,1.0436E-05,5.3283E-07,0.0152,-0.0000,-0.0000,17,0.5785,0.9974,0.9305,1.0000,0.9982,1.0000,42.6868,0.1603,0.0000,0.0437,0.5620,0.0000
1936293,1936293,10,0,0.83240,0.00100,0.83168,0.00100,0.83168,0.00209,0.00,300.00,0.01,0.8324,0.001,52.393917,-28.687963,0.275,0.34,10.77,0.02,1.38,-999.00,58123.6992,0.9435,-1.3216,0.6265,-0.0685,0.0541,24.4659,0.0476,24.5024,2.9351E-06,1.2869E-07,0.0110,-0.0000,-0.0000,22,0.2101,0.8382,0.9603,0.9996,0.9964,0.9851,43.8256,0.1574,0.0009,-0.0166,0.6050,0.0000
1936353,1936353,10,0,0.69290,0.00100,0.69154,0.00100,0.69154,0.00197,0.00,300.00,0.02,0.6929,0.001,35.91959,-6.49505,0.578,0.65,10.94,0.02,1.49,-999.00,58118.8203,0.0988,-2.6587,0.0191,-0.1078,0.0875,23.6626,0.0610,23.8615,6.1511E-06,3.4582E-07,0.0040,-0.0000,-0.0000,17,0.0930,0.9223,0.9006,0.9998,0.9986,0.9994,43.1848,0.1479,0.0000,-0.2718,0.2700,0.0000
1937078,1937078,10,0,0.45645,0.00100,0.45525,0.00100,0.45525,0.00177,0.00,300.00,0.02,0.4564,0.001,34.742489,-4.688351,0.531,0.68,9.61,0.01,0.19,-999.00,58115.1602,0.7084,-1.1064,0.7210,0.2090,0.0678,23.3026,0.0787,22.7801,8.5695E-06,6.2113E-07,0.0138,-0.0000,-0.0000,17,0.6619,0.0044,0.8215,0.0000,0.0059,0.0015,42.1033,0.8980,0.9409,-0.3260,1.0000,0.0128
1942106,1942106,10,0,0.56638,0.00100,0.56584,0.00100,0.56584,0.00186,0.00,300.00,0.01,0.5664,0.001,54.805758999999995,-29.841887,0.78,0.65,11.19,0.04,1.42,-999.00,58130.7695,1.1238,1.0722,0.8053,0.0930,0.0556,23.3329,0.0489,23.3823,8.3339E-06,3.7555E-07,0.0031,-0.0000,-0.0000,19,0.2311,0.9969,0.9333,0.9999,0.9997,0.9998,42.7055,0.1813,0.0000,-0.1481,0.6470,0.0000
1943111,1943111,10,0,0.31615,0.00100,0.31562,0.00100,0.31562,0.00165,0.00,300.00,0.01,0.3162,0.001,52.310759999999995,-27.163142999999998,2.578,1.39,11.05,0.02,1.47,-999.00,58131.0000,0.2018,-0.8144,0.2110,0.0066,0.0174,21.8633,0.0213,21.7854,3.2262E-05,6.3416E-07,0.0012,-0.0000,-0.0000,23,0.7617,0.9991,1.0000,0.9999,0.9997,0.9999,41.1086,0.1191,0.0000,-0.0549,1.0000,0.0092
1945100,1945100,10,0,0.66526,0.00100,0.66460,0.00100,0.66460,0.00194,0.00,300.00,0.01,0.6653,0.001,52.615055000000005,-27.399786,0.633,0.93,10.22,0.01,1.32,-999.00,58130.3242,0.7228,-1.9692,0.5029,-0.0747,0.0584,24.2345,0.0445,24.1780,3.6324E-06,1.4872E-07,0.0086,-0.0000,-0.0000,17,0.0987,0.0000,0.9813,0.0001,0.0045,0.0000,43.5012,208.8486,1.0000,-0.0086,1.0000,0.0090
1945116,1945116,10,0,0.54525,0.00100,0.54469,0.00100,0.54469,0.00184,0.00,300.00,0.01,0.5452,0.001,54.096039000000005,-28.719821999999997,0.509,0.60,10.42,0.01,0.69,-999.00,58129.7500,0.6614,-0.5785,0.4920,-0.1320,0.0476,22.9747,0.0395,23.2158,1.1591E-05,4.2169E-07,0.0016,-0.0000,-0.0000,22,0.6007,0.9978,0.9534,1.0000,0.9999,1.0000,42.5390,0.1337,0.0000,0.0963,0.6090,0.0000
1946246,1946246,10,0,0.84007,0.00100,0.83936,0.00100,0.83936,0.00209,0.00,300.00,0.01,0.8401,0.001,53.033772,-28.376637,0.934,1.02,10.30,0.12,0.55,-999.00,58140.3594,1.1676,-0.7157,0.8761,0.0636,0.1476,24.4304,0.0673,24.3891,3.0329E-06,1.8803E-07,0.0113,-0.0000,-0.0000,8,0.0904,0.8471,0.9821,1.0000,0.9940,0.3612,43.7123,0.3503,0.0540,-0.2534,0.5240,0.0000
1946322,1946322,10,0,0.59098,0.00100,0.59043,0.00100,0.59043,0.00188,0.00,300.00,0.01,0.591,0.001,54.695515,-29.998177000000002,3.176,2.25,11.04,0.04,1.19,-999.00,58130.8398,0.0373,0.5127,0.6108,-0.0018,0.0460,23.2402,0.0419,23.4120,9.0764E-06,3.5010E-07,0.0027,-0.0000,-0.0000,22,0.3048,0.9583,0.7498,1.0000,0.9984,1.0000,42.7352,0.1368,0.0000,-0.0648,0.5630,0.0000
1948209,1948209,10,0,0.37996,0.00100,0.37942,0.00100,0.37942,0.00170,0.00,300.00,0.01,0.38,0.001,52.552569999999996,-28.832695,0.338,0.44,9.13,0.01,0.19,-999.00,58144.8242,0.2534,0.3062,0.2989,-0.0990,0.0318,21.9339,0.0336,22.2527,3.0230E-05,9.3548E-07,0.0032,-0.0000,-0.0000,9,0.3431,0.9999,0.9900,0.9999,0.9945,1.0000,41.5759,0.1222,0.0000,0.0204,1.0000,0.0055
1948295,1948295,10,0,0.78386,0.00100,0.78324,0.00100,0.78324,0.00205,0.00,300.00,0.01,0.7839,0.001,54.696953,-29.777136,0.466,0.71,10.54,0.06,1.28,-999.00,58127.6680,1.2463,-0.1457,0.8518,-0.1718,0.0674,23.9297,0.0638,24.3462,4.8098E-06,2.8261E-07,0.0134,-0.0000,0.0000,22,0.5203,0.9811,0.8247,1.0000,0.9989,1.0000,43.6694,0.1294,0.0000,0.1145,0.2300,0.0000
1948484,1948484,10,0,0.34545,0.00005,0.34436,0.00005,0.34436,0.00135,0.00,300.00,0.03,0.3455,0.0001,35.975528999999995,-3.851234,0.608,0.46,10.82,0.08,1.50,-999.00,58138.5547,0.5583,-2.1336,0.5356,-0.0635,0.0365,21.9083,0.0434,21.8177,3.0950E-05,1.2382E-06,0.0025,-0.0000,-0.0000,8,0.7152,0.8789,0.9146,0.9640,0.9935,0.9996,41.1409,0.1469,0.0000,-0.0358,1.0000,0.0043
1950024,1950024,10,0,1.02000,0.00100,1.01922,0.00100,1.01922,0.00225,0.00,300.00,0.01,1.02,0.001,53.027573,-27.998615,0.369,0.61,10.49,0.02,1.10,-999.00,58137.9414,1.1707,-1.6459,0.9160,0.0590,0.1694,24.6303,0.0782,24.7068,2.5228E-06,1.8179E-07,0.0338,-0.0000,0.0000,9,0.6052,0.9000,0.9380,0.9999,0.9937,0.9355,44.0300,0.2237,0.0017,-0.5064,0.1560,0.0000
1950043,1950043,10,0,0.68891,0.00100,0.68828,0.00100,0.68828,0.00196,0.00,300.00,0.01,0.6889,0.001,54.209713,-27.262325,1.104,1.38,9.81,0.06,0.43,-999.00,58128.2305,0.9964,0.3499,0.7464,-0.0615,0.0639,23.5050,0.0577,23.7789,7.1119E-06,3.7793E-07,0.0186,-0.0000,-0.0000,20,0.7230,0.9573,0.9454,0.9964,0.9874,0.2608,43.1021,0.1485,0.0418,-0.0446,0.4670,0.0000
1959025,1959025,10,0,0.61194,0.00100,0.61137,0.00100,0.61137,0.00190,0.00,300.00,0.01,0.6119,0.001,54.473530000000004,-28.942259000000004,2.388,2.79,10.80,0.01,1.30,-999.00,58140.7734,0.8650,-2.1571,0.6524,-0.1206,0.0993,23.7772,0.0790,23.8738,5.5347E-06,4.0286E-07,0.0179,-0.0000,-0.0000,19,0.2857,0.9867,0.8921,0.9996,0.9996,0.9998,43.1970,0.2123,0.0000,-0.0488,0.5150,0.0000
1968046,1968046,10,0,0.27302,0.00100,0.27255,0.00100,0.27255,0.00162,0.00,300.00,0.01,0.273,0.001,54.753631999999996,-26.418295,0.965,0.79,10.77,0.07,1.53,-999.00,58149.9961,0.2864,-0.9317,0.3150,-0.0830,0.0274,21.3191,0.0334,21.4526,5.3254E-05,1.6381E-06,0.0038,-0.0000,-0.0000,16,0.7597,1.0000,0.9225,1.0000,0.9998,1.0000,40.7758,0.1184,0.0000,-0.0059,1.0000,0.0059
2001ah,48,63,1,0.05776,0.00001,0.05837,0.00001,0.05886,0.00088,-138.06,250.00,0.01,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,11.02,0.17,0.99,-999.00,52006.9609,0.5770,1.5227,0.4264,-0.0367,0.0197,17.4172,0.0400,17.8399,1.9369E-03,7.1276E-05,0.0012,-0.0000,-0.0000,24,0.8911,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,37.1631,0.1344,0.0000,-0.0444,1.0000,0.0032
2001ay,135,63,1,0.03025,0.00001,0.03093,0.00001,0.03085,0.00086,24.84,250.00,0.02,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.63,0.10,1.16,-999.00,52024.2031,0.3673,2.2595,0.2015,0.1729,0.0205,16.4234,0.0302,16.3732,4.8379E-03,1.3473E-04,0.0002,-0.0000,-0.0000,25,0.2511,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,35.6964,0.1741,0.0000,-0.1067,1.0000,0.0201
2001az,153,63,1,0.04069,0.00009,0.04059,0.00009,0.04101,0.00087,-120.83,250.00,0.04,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.52,0.08,1.31,-999.00,52031.8359,0.7532,1.0685,0.4271,-0.0522,0.0204,16.7311,0.0324,17.1236,3.6437E-03,1.0859E-04,0.0041,0.0000,-0.0000,19,0.9769,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,36.4468,0.0979,0.0000,-0.0392,1.0000,0.0033
2001eh,49,63,1,0.03713,0.00016,0.03627,0.00016,0.03725,0.00088,-283.42,250.00,0.05,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.97,0.20,1.34,-999.00,52169.8945,0.3932,1.5684,0.1740,-0.0172,0.0145,16.3921,0.0199,16.7646,4.9791E-03,9.1191E-05,-0.0001,0.0000,-0.0000,41,0.8053,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,36.0879,0.1099,0.0000,-0.0479,1.0000,0.0052
2002bf,110,63,1,0.02438,0.00001,0.02494,0.00001,0.02525,0.00085,-91.72,250.00,0.01,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.58,0.14,1.29,-999.00,52338.5508,0.8279,-2.3418,0.3537,-0.1144,0.0876,15.7745,0.1545,15.7884,8.7940E-03,1.2512E-03,0.0216,-0.0003,-0.0001,9,0.9748,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,35.1116,0.1442,0.0000,-0.0152,1.0000,0.0029
2002he,14,63,1,0.02441,0.00008,0.02469,0.00008,0.02519,0.00086,-146.36,250.00,0.03,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,11.15,0.37,1.62,-999.00,52586.0938,0.1231,-1.5875,0.2336,-0.0220,0.0297,16.0251,0.0482,15.9267,6.9819E-03,3.1003E-04,0.0045,-0.0001,-0.0000,28,0.9909,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,35.2499,0.1249,0.0000,-0.0695,1.0000,0.0050
2002hu,133,63,1,0.03670,0.00100,0.03591,0.00100,0.03705,0.00132,-326.81,250.00,0.04,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.46,0.23,1.03,-999.00,52592.6602,0.1608,0.4639,0.1413,-0.0522,0.0151,16.4135,0.0192,16.7169,4.8821E-03,8.6496E-05,0.0008,-0.0000,-0.0000,39,0.9378,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,36.0401,0.0973,0.0000,-0.0471,1.0000,0.0033
2003U,195,63,1,0.02810,0.00000,0.02794,0.00000,0.02833,0.00086,-113.64,250.00,0.03,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.42,0.12,0.75,-999.00,52677.4180,0.1913,-2.0367,0.4769,-0.0130,0.0335,16.2490,0.0458,16.0499,5.6808E-03,2.3942E-04,0.0089,-0.0001,-0.0000,13,0.9980,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,35.3731,0.1363,0.0000,-0.0694,1.0000,0.0056
2003ch,93,63,1,0.02833,0.00012,0.02895,0.00012,0.02919,0.00087,-71.23,250.00,0.06,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.74,0.12,1.45,-999.00,52726.0469,0.3198,-1.2541,0.1750,-0.0279,0.0180,16.4464,0.0250,16.4097,4.7362E-03,1.0902E-04,-0.0001,0.0000,-0.0000,19,0.1901,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,35.7330,0.1171,0.0000,-0.0594,1.0000,0.0046
2003fa,136,63,1,0.04039,0.00012,0.04015,0.00012,0.04056,0.00088,-119.78,250.00,0.03,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.83,0.20,1.06,-999.00,52807.4727,0.0961,1.5622,0.1286,-0.0173,0.0153,16.4822,0.0202,16.8535,4.5828E-03,8.5128E-05,0.0008,-0.0000,-0.0000,63,0.9978,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,36.1767,0.1037,0.0000,-0.0472,1.0000,0.0050
2003ic,111,63,1,0.05311,0.00002,0.05196,0.00002,0.05126,0.00088,198.53,250.00,0.03,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,11.58,0.15,1.60,-999.00,52906.2891,0.9537,-1.5812,0.2614,-0.0123,0.0279,17.3593,0.0571,17.2349,2.0430E-03,1.0750E-04,-0.0003,0.0000,-0.0000,15,0.3858,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,36.5582,0.1175,0.0000,-0.0730,1.0000,0.0047
2003it,29,63,1,0.02528,0.00001,0.02413,0.00001,0.02510,0.00085,-284.91,250.00,0.06,-9.0,-9.0,-999.0,-999.0,-9.0,-9.00,10.72,0.22,1.44,-999.00,52935.1641,0.5550,-1.6026,0.2497,0.0622,0.0221,16.1412,0.0280,15.7990,6.2736E-03,1.6157E-04,0.0009,-0.0000,-0.0000,12,0.9252,-9.0000,-9.0000,-9.0000,-9.0000,-9.0000,35.1222,0.1555,0.0000,-0.0908,1.0000,0.0121
